timestamp (ns), n, T_wf(00), T_wf(01), T_wf(02), T_wf(03), T_wf(10), T_wf(11), T_wf(12), T_wf(13), T_wf(20), T_wf(21), T_wf(22), T_wf(23)
1686751196552723200,3577,0.99998,-0.00582,-0.00083,4627561.53680,0.00310,0.40350,0.91498,119272.24920,-0.00499,-0.91496,0.40351,4373289.45810
1686751196577723136,3578,0.99996,-0.00808,0.00289,4627561.53400,0.00060,0.40181,0.91572,119272.22400,-0.00856,-0.91569,0.40180,4373289.46550
1686751196602723072,3579,0.99995,-0.00948,0.00242,4627561.53030,0.00157,0.39914,0.91689,119272.19980,-0.00966,-0.91684,0.39913,4373289.47360
1686751196627723008,3580,0.99995,-0.01037,-0.00123,4627561.52450,0.00524,0.39589,0.91828,119272.17660,-0.00903,-0.91824,0.39592,4373289.48150
1686751196652723200,3581,0.99994,-0.00966,-0.00448,4627561.51720,0.00791,0.39246,0.91974,119272.15390,-0.00712,-0.91972,0.39251,4373289.48860
1686751196677723136,3582,0.99991,-0.00969,-0.00873,4627561.50960,0.01182,0.38888,0.92121,119272.13240,-0.00553,-0.92124,0.38896,4373289.49610
1686751196702723072,3583,0.99984,-0.01287,-0.01266,4627561.50300,0.01664,0.38562,0.92251,119272.11230,-0.00699,-0.92257,0.38577,4373289.50450
1686751196727723008,3584,0.99966,-0.02030,-0.01623,4627561.49720,0.02276,0.38224,0.92378,119272.09330,-0.01255,-0.92384,0.38257,4373289.51360
1686751196752722944,3585,0.99931,-0.03142,-0.01991,4627561.49160,0.03033,0.37850,0.92510,119272.07510,-0.02153,-0.92507,0.37919,4373289.52280
1686751196777723136,3586,0.99890,-0.04150,-0.02170,4627561.48630,0.03570,0.37504,0.92632,119272.05670,-0.03030,-0.92608,0.37611,4373289.53160
1686751196802723072,3587,0.99862,-0.04747,-0.02231,4627561.48090,0.03839,0.37181,0.92751,119272.03720,-0.03573,-0.92709,0.37312,4373289.53910
1686751196827723008,3588,0.99852,-0.04929,-0.02301,4627561.47530,0.03961,0.36893,0.92861,119272.01630,-0.03728,-0.92815,0.37034,4373289.54550
1686751196852723200,3589,0.99854,-0.04949,-0.02162,4627561.47040,0.03830,0.36670,0.92955,119271.99430,-0.03807,-0.92902,0.36806,4373289.55080
1686751196877722880,3590,0.99845,-0.05230,-0.01895,4627561.46640,0.03675,0.36435,0.93054,119271.97260,-0.04176,-0.92979,0.36571,4373289.55580
1686751196902723072,3591,0.99807,-0.06004,-0.01598,4627561.46270,0.03670,0.36209,0.93142,119271.95180,-0.05014,-0.93021,0.36359,4373289.56060
1686751196927723264,3592,0.99762,-0.06808,-0.01065,4627561.45910,0.03462,0.36150,0.93173,119271.93150,-0.05958,-0.92988,0.36300,4373289.56530
1686751196952722944,3593,0.99737,-0.07229,-0.00594,4627561.45600,0.03183,0.36258,0.93141,119271.91110,-0.06517,-0.92915,0.36393,4373289.57060
1686751196977723136,3594,0.99735,-0.07272,-0.00136,4627561.45340,0.02779,0.36371,0.93110,119271.89030,-0.06721,-0.92867,0.36477,4373289.57560
1686751197002723072,3595,0.99731,-0.07319,0.00391,4627561.45130,0.02297,0.36270,0.93162,119271.86920,-0.06961,-0.92903,0.36341,4373289.57990
1686751197027723008,3596,0.99711,-0.07553,0.00798,4627561.44910,0.01973,0.35905,0.93311,119271.84800,-0.07335,-0.93026,0.35950,4373289.58420
1686751197052723200,3597,0.99696,-0.07691,0.01273,4627561.44720,0.01540,0.35434,0.93499,119271.82610,-0.07642,-0.93195,0.35445,4373289.58860
1686751197077723136,3598,0.99705,-0.07521,0.01511,4627561.44510,0.01216,0.34951,0.93685,119271.80320,-0.07574,-0.93391,0.34939,4373289.59370
1686751197102723072,3599,0.99738,-0.07107,0.01361,4627561.44170,0.01172,0.34421,0.93882,119271.77920,-0.07141,-0.93620,0.34414,4373289.59860
1686751197127723008,3600,0.99772,-0.06659,0.01061,4627561.43630,0.01255,0.33793,0.94109,119271.75430,-0.06625,-0.93881,0.33799,4373289.60280
1686751197152723200,3601,0.99805,-0.06212,0.00571,4627561.42930,0.01523,0.33139,0.94337,119271.72880,-0.06050,-0.94145,0.33169,4373289.60700
1686751197177723136,3602,0.99823,-0.05935,0.00354,4627561.42270,0.01608,0.32681,0.94495,119271.70330,-0.05723,-0.94322,0.32719,4373289.61210
1686751197202723072,3603,0.99832,-0.05788,0.00043,4627561.41720,0.01840,0.32431,0.94577,119271.67810,-0.05488,-0.94418,0.32484,4373289.61910
1686751197227723008,3604,0.99839,-0.05653,-0.00521,4627561.41270,0.02320,0.32246,0.94630,119271.65330,-0.05181,-0.94489,0.32325,4373289.62780
1686751197252722944,3605,0.99844,-0.05475,-0.01091,4627561.40850,0.02796,0.32124,0.94658,119271.62860,-0.04832,-0.94541,0.32227,4373289.63700
1686751197277723136,3606,0.99843,-0.05364,-0.01624,4627561.40380,0.03263,0.32077,0.94660,119271.60420,-0.04556,-0.94564,0.32201,4373289.64600
1686751197302723072,3607,0.99838,-0.05317,-0.02005,4627561.39890,0.03608,0.32055,0.94654,119271.58010,-0.04390,-0.94574,0.32195,4373289.65420
1686751197327723008,3608,0.99830,-0.05354,-0.02299,4627561.39370,0.03896,0.31996,0.94663,119271.55630,-0.04332,-0.94592,0.32150,4373289.66130
1686751197352723200,3609,0.99820,-0.05479,-0.02433,4627561.38890,0.04061,0.31935,0.94677,119271.53260,-0.04411,-0.94605,0.32100,4373289.66760
1686751197377722880,3610,0.99827,-0.05417,-0.02304,4627561.38560,0.03918,0.31947,0.94679,119271.50880,-0.04393,-0.94605,0.32104,4373289.67360
1686751197402723072,3611,0.99843,-0.05245,-0.01974,4627561.38390,0.03547,0.31857,0.94724,119271.48470,-0.04339,-0.94645,0.31993,4373289.67930
1686751197427723264,3612,0.99864,-0.04950,-0.01610,4627561.38240,0.03094,0.31572,0.94835,119271.45970,-0.04186,-0.94756,0.31682,4373289.68400
1686751197452722944,3613,0.99888,-0.04531,-0.01332,4627561.38010,0.02681,0.31180,0.94977,119271.43380,-0.03888,-0.94907,0.31267,4373289.68750
1686751197477723136,3614,0.99921,-0.03808,-0.01139,4627561.37730,0.02258,0.30810,0.95109,119271.40700,-0.03271,-0.95059,0.30872,4373289.69080
1686751197502723072,3615,0.99948,-0.03064,-0.01039,4627561.37420,0.01923,0.30424,0.95240,119271.38010,-0.02603,-0.95210,0.30467,4373289.69450
1686751197527723008,3616,0.99959,-0.02704,-0.00953,4627561.37170,0.01722,0.30037,0.95367,119271.35400,-0.02292,-0.95344,0.30071,4373289.69940
1686751197552723200,3617,0.99954,-0.02888,-0.00930,4627561.36950,0.01748,0.29737,0.95460,119271.32960,-0.02480,-0.95432,0.29774,4373289.70570
1686751197577723136,3618,0.99927,-0.03657,-0.01103,4627561.36700,0.02136,0.29541,0.95513,119271.30700,-0.03167,-0.95467,0.29597,4373289.71290
1686751197602723072,3619,0.99876,-0.04797,-0.01354,4627561.36330,0.02708,0.29424,0.95535,119271.28580,-0.04184,-0.95453,0.29518,4373289.71990
1686751197627723008,3620,0.99816,-0.05897,-0.01425,4627561.35850,0.03099,0.29370,0.95540,119271.26480,-0.05215,-0.95408,0.29498,4373289.72580
1686751197652723200,3621,0.99776,-0.06532,-0.01457,4627561.35300,0.03320,0.29395,0.95524,119271.24300,-0.05811,-0.95359,0.29546,4373289.73090
1686751197677723136,3622,0.99759,-0.06724,-0.01723,4627561.34760,0.03624,0.29296,0.95544,119271.22080,-0.05919,-0.95376,0.29470,4373289.73560
1686751197702723072,3623,0.99756,-0.06636,-0.02186,4627561.34290,0.04025,0.29004,0.95617,119271.19820,-0.05711,-0.95471,0.29200,4373289.74090
1686751197727723008,3624,0.99746,-0.06609,-0.02663,4627561.33890,0.04448,0.28556,0.95733,119271.17560,-0.05567,-0.95608,0.28778,4373289.74700
1686751197752722944,3625,0.99729,-0.06681,-0.03069,4627561.33500,0.04833,0.28110,0.95846,119271.15260,-0.05540,-0.95735,0.28357,4373289.75350
1686751197777723136,3626,0.99728,-0.06607,-0.03276,4627561.33160,0.04990,0.27744,0.95945,119271.12910,-0.05431,-0.95847,0.27998,4373289.76000
1686751197802723072,3627,0.99705,-0.06738,-0.03667,4627561.32780,0.05382,0.27382,0.96027,119271.10580,-0.05466,-0.95942,0.27664,4373289.76680
1686751197827723008,3628,0.99671,-0.07073,-0.03966,4627561.32380,0.05750,0.27158,0.96070,119271.08260,-0.05718,-0.95981,0.27475,4373289.77350
1686751197852723200,3629,0.99658,-0.07204,-0.04056,4627561.32010,0.05873,0.27163,0.96061,119271.05900,-0.05818,-0.95970,0.27493,4373289.77990
1686751197877722880,3630,0.99663,-0.07006,-0.04258,4627561.31680,0.06020,0.27289,0.96016,119271.03470,-0.05565,-0.95949,0.27619,4373289.78620
1686751197902723072,3631,0.99698,-0.06609,-0.04079,4627561.31470,0.05746,0.27429,0.95993,119271.00990,-0.05226,-0.95937,0.27726,4373289.79170
1686751197927723264,3632,0.99713,-0.06582,-0.03733,4627561.31330,0.05400,0.27338,0.96039,119270.98540,-0.05301,-0.95965,0.27615,4373289.79600
1686751197952722944,3633,0.99703,-0.06985,-0.03252,4627561.31190,0.05034,0.27095,0.96128,119270.96150,-0.05833,-0.96006,0.27366,4373289.79920
1686751197977723136,3634,0.99685,-0.07488,-0.02629,4627561.31060,0.04561,0.26942,0.96194,119270.93790,-0.06494,-0.96011,0.27198,4373289.80150
1686751198002723072,3635,0.99672,-0.07787,-0.02199,4627561.30870,0.04227,0.26943,0.96209,119270.91410,-0.06900,-0.95987,0.27183,4373289.80380
1686751198027723008,3636,0.99706,-0.07386,-0.02047,4627561.30680,0.03974,0.26986,0.96208,119270.88950,-0.06553,-0.96006,0.27200,4373289.80690
1686751198052723200,3637,0.99759,-0.06582,-0.02184,4627561.30480,0.03883,0.26919,0.96230,119270.86470,-0.05746,-0.96084,0.27110,4373289.81110
1686751198077723136,3638,0.99786,-0.05958,-0.02707,4627561.30190,0.04198,0.26540,0.96323,119270.84020,-0.05020,-0.96230,0.26733,4373289.81610
1686751198102723072,3639,0.99783,-0.05630,-0.03420,4627561.29790,0.04766,0.25853,0.96483,119270.81620,-0.04548,-0.96436,0.26066,4373289.82190
1686751198127723008,3640,0.99764,-0.05594,-0.03983,4627561.29320,0.05268,0.25124,0.96649,119270.79260,-0.04406,-0.96631,0.25359,4373289.82830
1686751198152723200,3641,0.99730,-0.05976,-0.04260,4627561.28860,0.05605,0.24548,0.96778,119270.76940,-0.04738,-0.96756,0.24817,4373289.83510
1686751198177723136,3642,0.99671,-0.06806,-0.04406,4627561.28430,0.05929,0.24117,0.96867,119270.74640,-0.05531,-0.96809,0.24441,4373289.84160
1686751198202723072,3643,0.99603,-0.07645,-0.04567,4627561.28040,0.06266,0.23714,0.96945,119270.72320,-0.06329,-0.96846,0.24098,4373289.84760
1686751198227723008,3644,0.99567,-0.07858,-0.04974,4627561.27730,0.06685,0.23289,0.97020,119270.69900,-0.06466,-0.96932,0.23714,4373289.85390
1686751198252722944,3645,0.99575,-0.07472,-0.05384,4627561.27430,0.06973,0.22984,0.97073,119270.67350,-0.06015,-0.97036,0.23407,4373289.85960
1686751198277723136,3646,0.99612,-0.06959,-0.05395,4627561.27160,0.06856,0.22838,0.97115,119270.64720,-0.05526,-0.97108,0.23227,4373289.86380
1686751198302723072,3647,0.99642,-0.06527,-0.05374,4627561.26910,0.06721,0.22592,0.97182,119270.62100,-0.05129,-0.97196,0.22950,4373289.86740
1686751198327723008,3648,0.99667,-0.06156,-0.05342,4627561.26730,0.06591,0.22300,0.97259,119270.59480,-0.04796,-0.97287,0.22631,4373289.87070
1686751198352723200,3649,0.99702,-0.05786,-0.05108,4627561.26640,0.06272,0.22171,0.97309,119270.56860,-0.04498,-0.97339,0.22468,4373289.87380
1686751198377722880,3650,0.99720,-0.05712,-0.04817,4627561.26680,0.05972,0.22192,0.97323,119270.54300,-0.04490,-0.97339,0.22471,4373289.87760
1686751198402723072,3651,0.99736,-0.05728,-0.04466,4627561.26830,0.05636,0.22248,0.97331,119270.51790,-0.04581,-0.97325,0.22512,4373289.88220
1686751198427723264,3652,0.99748,-0.05762,-0.04135,4627561.26930,0.05321,0.22261,0.97345,119270.49270,-0.04688,-0.97320,0.22511,4373289.88630
1686751198452722944,3653,0.99759,-0.05703,-0.03940,4627561.26860,0.05114,0.22187,0.97373,119270.46700,-0.04679,-0.97341,0.22425,4373289.88940
1686751198477723136,3654,0.99762,-0.05663,-0.03942,4627561.26610,0.05098,0.21994,0.97418,119270.44090,-0.04650,-0.97387,0.22230,4373289.89160
1686751198502723072,3655,0.99754,-0.05657,-0.04139,4627561.26250,0.05276,0.21728,0.97468,119270.41460,-0.04615,-0.97447,0.21973,4373289.89400
1686751198527723008,3656,0.99735,-0.05731,-0.04472,4627561.25850,0.05606,0.21463,0.97509,119270.38830,-0.04629,-0.97501,0.21727,4373289.89730
1686751198552723200,3657,0.99694,-0.06038,-0.04955,4627561.25410,0.06135,0.21265,0.97520,119270.36240,-0.04835,-0.97526,0.21570,4373289.90190
1686751198577723136,3658,0.99677,-0.06061,-0.05273,4627561.25000,0.06452,0.21284,0.97495,119270.33580,-0.04787,-0.97520,0.21606,4373289.90710
1686751198602723072,3659,0.99682,-0.05683,-0.05585,4627561.24660,0.06684,0.21479,0.97437,119270.30880,-0.04337,-0.97500,0.21791,4373289.91250
1686751198627723008,3660,0.99709,-0.04951,-0.05791,4627561.24440,0.06736,0.21791,0.97364,119270.28140,-0.03558,-0.97471,0.22062,4373289.91780
1686751198652723200,3661,0.99728,-0.04644,-0.05729,4627561.24350,0.06617,0.22056,0.97313,119270.25470,-0.03255,-0.97427,0.22303,4373289.92240
1686751198677723136,3662,0.99733,-0.04899,-0.05419,4627561.24340,0.06379,0.22251,0.97284,119270.22920,-0.03560,-0.97370,0.22504,4373289.92620
1686751198702723072,3663,0.99734,-0.05388,-0.04907,4627561.24340,0.05999,0.22463,0.97260,119270.20430,-0.04138,-0.97295,0.22727,4373289.92910
1686751198727723008,3664,0.99737,-0.05880,-0.04228,4627561.24320,0.05461,0.22707,0.97235,119270.17940,-0.04757,-0.97210,0.22968,4373289.93120
1686751198752722944,3665,0.99743,-0.06113,-0.03724,4627561.24240,0.05031,0.22862,0.97221,119270.15400,-0.05092,-0.97159,0.23111,4373289.93290
1686751198777723136,3666,0.99773,-0.05817,-0.03401,4627561.24130,0.04654,0.23004,0.97207,119270.12790,-0.04872,-0.97144,0.23222,4373289.93510
1686751198802723072,3667,0.99802,-0.05398,-0.03239,4627561.24100,0.04412,0.23287,0.97151,119270.10200,-0.04490,-0.97101,0.23479,4373289.93940
1686751198827723008,3668,0.99802,-0.05442,-0.03155,4627561.24060,0.04357,0.23628,0.97071,119270.07700,-0.04537,-0.97016,0.23819,4373289.94430
1686751198852723200,3669,0.99794,-0.05626,-0.03090,4627561.23920,0.04348,0.23840,0.97019,119270.05240,-0.04721,-0.96954,0.24036,4373289.94880
1686751198877722880,3670,0.99804,-0.05521,-0.02951,4627561.23700,0.04193,0.23941,0.97001,119270.02730,-0.04649,-0.96935,0.24125,4373289.95270
1686751198902723072,3671,0.99826,-0.05120,-0.02934,4627561.23440,0.04083,0.24029,0.96984,119270.00170,-0.04260,-0.96935,0.24196,4373289.95640
1686751198927723264,3672,0.99831,-0.05082,-0.02805,4627561.23240,0.03951,0.24068,0.96980,119269.97640,-0.04254,-0.96927,0.24228,4373289.95980
1686751198952722944,3673,0.99823,-0.05318,-0.02672,4627561.23070,0.03876,0.24030,0.96992,119269.95120,-0.04516,-0.96924,0.24194,4373289.96320
1686751198977723136,3674,0.99808,-0.05640,-0.02570,4627561.22890,0.03853,0.23997,0.97001,119269.92600,-0.04854,-0.96914,0.24169,4373289.96680
1686751199002723072,3675,0.99785,-0.06107,-0.02394,4627561.22650,0.03797,0.24012,0.97000,119269.90050,-0.05349,-0.96882,0.24192,4373289.97030
1686751199027723008,3676,0.99767,-0.06385,-0.02389,4627561.22350,0.03858,0.23974,0.97007,119269.87470,-0.05621,-0.96874,0.24164,4373289.97410
1686751199052723200,3677,0.99758,-0.06435,-0.02625,4627561.21990,0.04092,0.23863,0.97025,119269.84840,-0.05617,-0.96898,0.24069,4373289.97850
1686751199077723136,3678,0.99751,-0.06483,-0.02787,4627561.21590,0.04262,0.23862,0.97018,119269.82210,-0.05625,-0.96895,0.24079,4373289.98290
1686751199102723072,3679,0.99754,-0.06499,-0.02629,4627561.21260,0.04117,0.23950,0.97002,119269.79560,-0.05675,-0.96872,0.24158,4373289.98700
1686751199127723008,3680,0.99764,-0.06271,-0.02808,4627561.21010,0.04237,0.23969,0.96992,119269.76900,-0.05409,-0.96882,0.24178,4373289.99190
1686751199152723200,3681,0.99803,-0.05677,-0.02672,4627561.20890,0.03967,0.24089,0.96974,119269.74200,-0.04862,-0.96889,0.24267,4373289.99640
1686751199177723136,3682,0.99847,-0.05011,-0.02328,4627561.20820,0.03479,0.24286,0.96944,119269.71470,-0.04292,-0.96877,0.24423,4373290.00020
1686751199202723072,3683,0.99870,-0.04698,-0.01999,4627561.20790,0.03086,0.24345,0.96942,119269.68780,-0.04068,-0.96878,0.24458,4373290.00340
1686751199227723008,3684,0.99877,-0.04728,-0.01496,4627561.20730,0.02601,0.24262,0.96977,119269.66110,-0.04223,-0.96897,0.24355,4373290.00550
1686751199252722944,3685,0.99876,-0.04822,-0.01246,4627561.20580,0.02373,0.24083,0.97028,119269.63450,-0.04378,-0.96937,0.24167,4373290.00750
1686751199277723136,3686,0.99897,-0.04439,-0.00934,4627561.20470,0.01972,0.23955,0.97068,119269.60730,-0.04085,-0.96987,0.24018,4373290.01090
1686751199302723072,3687,0.99925,-0.03783,-0.00786,4627561.20370,0.01664,0.23777,0.97118,119269.57930,-0.03487,-0.97059,0.23822,4373290.01520
1686751199327723008,3688,0.99938,-0.03387,-0.00961,4627561.20170,0.01731,0.23488,0.97187,119269.55140,-0.03066,-0.97144,0.23532,4373290.01950
1686751199352723200,3689,0.99933,-0.03535,-0.00942,4627561.19880,0.01740,0.23259,0.97242,119269.52410,-0.03219,-0.97193,0.23305,4373290.02330
1686751199377722880,3690,0.99924,-0.03812,-0.00754,4627561.19590,0.01616,0.23131,0.97274,119269.49670,-0.03534,-0.97213,0.23176,4373290.02730
1686751199402723072,3691,0.99929,-0.03695,-0.00672,4627561.19340,0.01505,0.23027,0.97301,119269.46840,-0.03441,-0.97243,0.23066,4373290.03160
1686751199427723264,3692,0.99944,-0.03287,-0.00615,4627561.19160,0.01354,0.22941,0.97324,119269.43920,-0.03058,-0.97277,0.22973,4373290.03550
1686751199452722944,3693,0.99951,-0.03106,-0.00445,4627561.19030,0.01142,0.22811,0.97357,119269.41010,-0.02922,-0.97314,0.22835,4373290.03910
1686751199477723136,3694,0.99949,-0.03190,-0.00300,4627561.18880,0.01014,0.22603,0.97407,119269.38130,-0.03040,-0.97360,0.22624,4373290.04250
1686751199502723072,3695,0.99946,-0.03275,-0.00139,4627561.18640,0.00871,0.22427,0.97449,119269.35250,-0.03160,-0.97398,0.22444,4373290.04540
1686751199527723008,3696,0.99951,-0.03139,-0.00174,4627561.18380,0.00870,0.22309,0.97476,119269.32350,-0.03021,-0.97429,0.22325,4373290.04910
1686751199552723200,3697,0.99960,-0.02803,-0.00345,4627561.18120,0.00962,0.22286,0.97480,119269.29450,-0.02656,-0.97445,0.22304,4373290.05390
1686751199577723136,3698,0.99960,-0.02812,-0.00249,4627561.17900,0.00872,0.22381,0.97459,119269.26640,-0.02685,-0.97423,0.22397,4373290.05850
1686751199602723072,3699,0.99954,-0.03014,-0.00155,4627561.17700,0.00828,0.22452,0.97443,119269.23880,-0.02902,-0.97400,0.22467,4373290.06270
1686751199627723008,3700,0.99953,-0.03048,0.00116,4627561.17530,0.00572,0.22464,0.97442,119269.21110,-0.02996,-0.97396,0.22471,4373290.06610
1686751199652723200,3701,0.99957,-0.02931,0.00303,4627561.17340,0.00361,0.22396,0.97459,119269.18310,-0.02924,-0.97416,0.22397,4373290.06900
1686751199677723136,3702,0.99964,-0.02667,0.00326,4627561.17120,0.00276,0.22285,0.97485,119269.15500,-0.02672,-0.97449,0.22284,4373290.07170
1686751199702723072,3703,0.99968,-0.02479,0.00504,4627561.16920,0.00059,0.22208,0.97503,119269.12730,-0.02529,-0.97471,0.22202,4373290.07460
1686751199727723008,3704,0.99966,-0.02571,0.00501,4627561.16710,0.00081,0.22157,0.97514,119269.10050,-0.02618,-0.97481,0.22151,4373290.07840
1686751199752722944,3705,0.99957,-0.02880,0.00555,4627561.16490,0.00096,0.22151,0.97516,119269.07460,-0.02931,-0.97473,0.22145,4373290.08200
1686751199777723136,3706,0.99955,-0.02885,0.00798,4627561.16300,-0.00138,0.22199,0.97505,119269.04860,-0.02990,-0.97462,0.22185,4373290.08570
1686751199802723072,3707,0.99964,-0.02552,0.00788,4627561.16140,-0.00201,0.22227,0.97498,119269.02250,-0.02663,-0.97465,0.22214,4373290.08960
1686751199827723008,3708,0.99964,-0.02450,0.01064,4627561.16040,-0.00494,0.22184,0.97507,119268.99680,-0.02625,-0.97478,0.22164,4373290.09250
1686751199852723200,3709,0.99954,-0.02799,0.01190,4627561.15900,-0.00545,0.22041,0.97539,119268.97190,-0.02992,-0.97500,0.22016,4373290.09500
1686751199877722880,3710,0.99946,-0.02926,0.01477,4627561.15740,-0.00800,0.21920,0.97565,119268.94650,-0.03178,-0.97524,0.21884,4373290.09720
1686751199902723072,3711,0.99945,-0.02623,0.02026,4627561.15590,-0.01406,0.21834,0.97577,119268.91990,-0.03001,-0.97552,0.21785,4373290.09890
1686751199927723264,3712,0.99952,-0.02020,0.02366,4627561.15430,-0.01871,0.21735,0.97591,119268.89210,-0.02486,-0.97588,0.21687,4373290.10010
1686751199952722944,3713,0.99953,-0.01529,0.02656,4627561.15300,-0.02265,0.21533,0.97628,119268.86370,-0.02065,-0.97642,0.21488,4373290.10110
1686751199977723136,3714,0.99952,-0.01536,0.02688,4627561.15160,-0.02300,0.21282,0.97682,119268.83580,-0.02072,-0.97697,0.21237,4373290.10360
1686751200002723072,3715,0.99950,-0.01912,0.02502,4627561.14940,-0.02040,0.21181,0.97710,119268.80870,-0.02398,-0.97712,0.21131,4373290.10780
1686751200027723008,3716,0.99951,-0.02080,0.02325,4627561.14710,-0.01828,0.21345,0.97678,119268.78150,-0.02529,-0.97673,0.21297,4373290.11350
1686751200052723200,3717,0.99963,-0.01835,0.02018,4627561.14490,-0.01573,0.21632,0.97620,119268.75400,-0.02228,-0.97615,0.21595,4373290.12060
1686751200077723136,3718,0.99977,-0.01643,0.01369,4627561.14210,-0.00976,0.21910,0.97565,119268.72670,-0.01903,-0.97556,0.21889,4373290.12790
1686751200102723072,3719,0.99978,-0.01836,0.01042,4627561.13870,-0.00609,0.22173,0.97509,119268.70010,-0.02022,-0.97493,0.22157,4373290.13380
